entity,thumbnail_url
http://dbpedia.org/resource/Peterborough,http://commons.wikimedia.org/wiki/Special:FilePath/Peterborough_Montage.jpg?width=300
http://dbpedia.org/resource/Perl,http://commons.wikimedia.org/wiki/Special:FilePath/Perl_language_logo.svg?width=300
http://dbpedia.org/resource/Palestinian_National_Authority,http://commons.wikimedia.org/wiki/Special:FilePath/Coat_of_arms_of_the_Palestinian_National_Authority.svg?width=300
http://dbpedia.org/resource/President,
http://dbpedia.org/resource/PHP,http://commons.wikimedia.org/wiki/Special:FilePath/PHP-logo.svg?width=300
http://dbpedia.org/resource/Portsmouth,http://commons.wikimedia.org/wiki/Special:FilePath/Portsmouth_montage.png?width=300
"http://dbpedia.org/resource/Pueblo,_Colorado",http://commons.wikimedia.org/wiki/Special:FilePath/John_Wark_-_Pueblo_Riverwalk_at_Night.jpg?width=300
http://dbpedia.org/resource/Prometheus_Award,
http://dbpedia.org/resource/Pablo_Picasso,"http://commons.wikimedia.org/wiki/Special:FilePath/Portrait_de_Picasso,_1908.jpg?width=300"
http://dbpedia.org/resource/Parma,http://commons.wikimedia.org/wiki/Special:FilePath/Parma-pjt7.jpg?width=300
http://dbpedia.org/resource/Pain,http://commons.wikimedia.org/wiki/Special:FilePath/Wrist_pain.jpg?width=300
http://dbpedia.org/resource/Presbyterianism,http://commons.wikimedia.org/wiki/Special:FilePath/Burning-Bush-1.gif?width=300
http://dbpedia.org/resource/Perth,http://commons.wikimedia.org/wiki/Special:FilePath/Perth-skyline.jpg?width=300
http://dbpedia.org/resource/Pyotr_Ilyich_Tchaikovsky,http://commons.wikimedia.org/wiki/Special:FilePath/Tchaikovsky_by_Reutlinger.jpg?width=300
http://dbpedia.org/resource/Pierre_Trudeau,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre_Trudeau_(1975).jpg?width=300
http://dbpedia.org/resource/Philip_Glass,"http://commons.wikimedia.org/wiki/Special:FilePath/Philip_Glass_in_Florence,_Italy_-_1993.jpg?width=300"
http://dbpedia.org/resource/Peter_Sellers,"http://commons.wikimedia.org/wiki/Special:FilePath/Peter_Sellers_at_home_in_Belgravia,_London,_1973.jpg?width=300"
http://dbpedia.org/resource/Pop_music,http://commons.wikimedia.org/wiki/Special:FilePath/Rolling_stones_-_11_luglio_2006_-_san_siro.jpg?width=300
http://dbpedia.org/resource/Pisa,http://commons.wikimedia.org/wiki/Special:FilePath/Pisa_-_veduta_dall'aereo_4.jpg?width=300
http://dbpedia.org/resource/Standard_Chinese,http://commons.wikimedia.org/wiki/Special:FilePath/Infobox_SCO.png?width=300
http://dbpedia.org/resource/Pyrenees,http://commons.wikimedia.org/wiki/Special:FilePath/Central_pyrenees.jpg?width=300
http://dbpedia.org/resource/Pizza,http://commons.wikimedia.org/wiki/Special:FilePath/Eq_it-na_pizza-margherita_sep2005_sml.jpg?width=300
"http://dbpedia.org/resource/Punjab,_Pakistan",http://commons.wikimedia.org/wiki/Special:FilePath/Royal_mosque_Lahore.jpg?width=300
"http://dbpedia.org/resource/Pembroke_College,_Cambridge","http://commons.wikimedia.org/wiki/Special:FilePath/Graduation_Day,_Pembroke_College,_Cambridge.jpg?width=300"
http://dbpedia.org/resource/PlayStation_3,http://commons.wikimedia.org/wiki/Special:FilePath/PlayStation_3_logo.svg?width=300
http://dbpedia.org/resource/Phish,http://commons.wikimedia.org/wiki/Special:FilePath/Phish_2009-12-30.jpg?width=300
http://dbpedia.org/resource/Psychiatrist,
http://dbpedia.org/resource/Pretoria,http://commons.wikimedia.org/wiki/Special:FilePath/Montage_of_Pretoria.jpg?width=300
http://dbpedia.org/resource/Paul_Auster,http://commons.wikimedia.org/wiki/Special:FilePath/Paul_Auster_BBF_2010_Shankbone.jpg?width=300
http://dbpedia.org/resource/Piedmont,http://commons.wikimedia.org/wiki/Special:FilePath/LagoMaggiore.jpg?width=300
http://dbpedia.org/resource/Punjabi_language,http://commons.wikimedia.org/wiki/Special:FilePath/Punjabi_gurmukhi_shahmukhi.png?width=300
http://dbpedia.org/resource/Quentin_Tarantino,http://commons.wikimedia.org/wiki/Special:FilePath/Quentin_Tarantino_by_Gage_Skidmore.jpg?width=300
http://dbpedia.org/resource/Pittsburgh,http://commons.wikimedia.org/wiki/Special:FilePath/Pittsburgh_Pennsylvania.jpg?width=300
http://dbpedia.org/resource/Qing_dynasty,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_China_(1912–1928).svg?width=300
http://dbpedia.org/resource/Qantas,http://commons.wikimedia.org/wiki/Special:FilePath/Qantas_Airways_logo_2016.svg?width=300
http://dbpedia.org/resource/Robert_A._Heinlein,http://commons.wikimedia.org/wiki/Special:FilePath/Heinlein-face.jpg?width=300
http://dbpedia.org/resource/Russia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Russia.svg?width=300
http://dbpedia.org/resource/Roman_Polanski,http://commons.wikimedia.org/wiki/Special:FilePath/Roman_Polanski_2011_2.jpg?width=300
http://dbpedia.org/resource/Rhode_Island,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Rhode_Island.svg?width=300
http://dbpedia.org/resource/Robert_Byrd,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Byrd_official_portrait.jpg?width=300
http://dbpedia.org/resource/Reed_College,"http://commons.wikimedia.org/wiki/Special:FilePath/Formal_Seal_of_Reed_College,_Portland,_OR,_USA.svg?width=300"
http://dbpedia.org/resource/Rock_and_roll,http://commons.wikimedia.org/wiki/Special:FilePath/Birthplace_of_Rock_'N'_Roll.jpg?width=300
http://dbpedia.org/resource/Religion,http://commons.wikimedia.org/wiki/Special:FilePath/16_religious_symbol.jpg?width=300
http://dbpedia.org/resource/Russian_language,http://commons.wikimedia.org/wiki/Special:FilePath/GeographicalExtentOfRussianLanguage.png?width=300
http://dbpedia.org/resource/Riga,"http://commons.wikimedia.org/wiki/Special:FilePath/Monumento_a_la_Libertad,_Riga,_Letonia,_2012-08-07,_DD_18.jpg?width=300"
http://dbpedia.org/resource/Roman_Empire,http://commons.wikimedia.org/wiki/Special:FilePath/Vexilloid_of_the_Roman_Empire.svg?width=300
http://dbpedia.org/resource/Ridley_Scott,http://commons.wikimedia.org/wiki/Special:FilePath/NASA_Journey_to_Mars_and_“The_Martian”_(201508180030HQ).jpg?width=300
http://dbpedia.org/resource/The_Rocky_Horror_Picture_Show,http://commons.wikimedia.org/wiki/Special:FilePath/Original_Rocky_Horror_Picture_Show_poster.jpg?width=300
http://dbpedia.org/resource/Raging_Bull,http://commons.wikimedia.org/wiki/Special:FilePath/Raging_Bull_poster.jpg?width=300
http://dbpedia.org/resource/Rome,http://commons.wikimedia.org/wiki/Special:FilePath/Rome_Montage_2017.png?width=300
http://dbpedia.org/resource/Richard_Nixon,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Nixon_presidential_portrait_(1).jpg?width=300
http://dbpedia.org/resource/Romania,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Romania.svg?width=300
http://dbpedia.org/resource/Rocky_Mountains,http://commons.wikimedia.org/wiki/Special:FilePath/RockyMountains-Range.svg?width=300
http://dbpedia.org/resource/Ronald_Reagan,http://commons.wikimedia.org/wiki/Special:FilePath/Official_Portrait_of_President_Reagan_1981.jpg?width=300
http://dbpedia.org/resource/Rush_(band),http://commons.wikimedia.org/wiki/Special:FilePath/Rush_band_1970s.jpg?width=300
http://dbpedia.org/resource/Rock_music,http://commons.wikimedia.org/wiki/Special:FilePath/Rhcp-live-pinkpop05.jpg?width=300
http://dbpedia.org/resource/Reggae,http://commons.wikimedia.org/wiki/Special:FilePath/Bob-Marley.jpg?width=300
http://dbpedia.org/resource/Robert_Rodriguez,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Rodriguez_2019.jpg?width=300
http://dbpedia.org/resource/Ragga,
http://dbpedia.org/resource/Richard_Feynman,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Feynman_Nobel.jpg?width=300
http://dbpedia.org/resource/Romanian_language,http://commons.wikimedia.org/wiki/Special:FilePath/Map_Roumanophone_World.png?width=300
http://dbpedia.org/resource/Richard_Matheson,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Matheson.jpg?width=300
http://dbpedia.org/resource/Rwanda,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Rwanda.svg?width=300
http://dbpedia.org/resource/Raymond_Chandler,"http://commons.wikimedia.org/wiki/Special:FilePath/Raymond_Chandler_(Lady_in_the_Lake_portrait,_1943).jpg?width=300"
http://dbpedia.org/resource/Red_Army,http://commons.wikimedia.org/wiki/Special:FilePath/Soviet_Red_Army_Hammer_and_Sickle.svg?width=300
http://dbpedia.org/resource/Russell_Crowe,http://commons.wikimedia.org/wiki/Special:FilePath/Russell_Crowe_(33994020424).jpg?width=300
http://dbpedia.org/resource/Royal_Air_Force,http://commons.wikimedia.org/wiki/Special:FilePath/RAF-Badge.svg?width=300
http://dbpedia.org/resource/Red_Dwarf,http://commons.wikimedia.org/wiki/Special:FilePath/RedDwarf.svg?width=300
http://dbpedia.org/resource/Robert_E._Lee,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Edward_Lee.jpg?width=300
http://dbpedia.org/resource/Taiwan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Republic_of_China.svg?width=300
http://dbpedia.org/resource/Renewable_energy,http://commons.wikimedia.org/wiki/Special:FilePath/2011-_Renewable_energy_capacity_-_International_Energy_Agency.svg?width=300
http://dbpedia.org/resource/Rice_University,http://commons.wikimedia.org/wiki/Special:FilePath/Rice_University_seal.svg?width=300
http://dbpedia.org/resource/Roman_Republic,"http://commons.wikimedia.org/wiki/Special:FilePath/Q._Servilius_Caepio_(M._Junius)_Brutus,_denarius,_54_BC,_RRC_433-1_reverse.jpg?width=300"
http://dbpedia.org/resource/Ruth_Gordon,http://commons.wikimedia.org/wiki/Special:FilePath/Ruth-Gordon-1930.jpg?width=300
http://dbpedia.org/resource/Ringo_Starr,http://commons.wikimedia.org/wiki/Special:FilePath/Ringo_Starr.png?width=300
http://dbpedia.org/resource/Rhine,"http://commons.wikimedia.org/wiki/Special:FilePath/Middle_Bridge,_Basel,_Switzerland.jpg?width=300"
http://dbpedia.org/resource/Richard_Dawkins,http://commons.wikimedia.org/wiki/Special:FilePath/Richard_Dawkins_Cooper_Union_Shankbone.jpg?width=300
http://dbpedia.org/resource/RCA,http://commons.wikimedia.org/wiki/Special:FilePath/RCA_Electronics_logo.svg?width=300
http://dbpedia.org/resource/Robert_Fripp,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Fripp.jpg?width=300
http://dbpedia.org/resource/Roxy_Music,http://commons.wikimedia.org/wiki/Special:FilePath/Roxy_Music_-_TopPop_1973_06.png?width=300
http://dbpedia.org/resource/Rio_de_Janeiro,http://commons.wikimedia.org/wiki/Special:FilePath/Cidade_Maravilhosa.jpg?width=300
http://dbpedia.org/resource/Romanticism,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar_David_Friedrich_032.jpg?width=300
http://dbpedia.org/resource/Rotterdam,http://commons.wikimedia.org/wiki/Special:FilePath/Erasmusbrug_seen_from_Euromast.jpg?width=300
http://dbpedia.org/resource/Royal_Navy,http://commons.wikimedia.org/wiki/Special:FilePath/Logo_of_the_Royal_Navy.svg?width=300
http://dbpedia.org/resource/Ron_Carter,http://commons.wikimedia.org/wiki/Special:FilePath/Ron_Carter_Berkeley1.jpg?width=300
http://dbpedia.org/resource/Robert_E._Howard,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_E_Howard_suit.jpg?width=300
http://dbpedia.org/resource/Robert_Anton_Wilson,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Anton_Wilson.jpg?width=300
http://dbpedia.org/resource/Rhythm_and_blues,"http://commons.wikimedia.org/wiki/Special:FilePath/Louis_Jordan,_New_York,_N.Y.,_ca._July_1946_(William_P._Gottlieb_04721).jpg?width=300"
http://dbpedia.org/resource/Romani_people,http://commons.wikimedia.org/wiki/Special:FilePath/Romani_people_around_the_world.svg?width=300
http://dbpedia.org/resource/Ray_Bradbury,http://commons.wikimedia.org/wiki/Special:FilePath/Ray_Bradbury_(1975)_-cropped-.jpg?width=300
http://dbpedia.org/resource/Ralph_Emerson_(disambiguation),
http://dbpedia.org/resource/Rhodesia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Rhodesia_(1968–1979).svg?width=300
http://dbpedia.org/resource/Rhineland-Palatinate,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Rhineland-Palatinate.svg?width=300
http://dbpedia.org/resource/Robin_Wright,http://commons.wikimedia.org/wiki/Special:FilePath/Robin_Wright_2009.jpg?width=300
http://dbpedia.org/resource/Rob_Reiner,http://commons.wikimedia.org/wiki/Special:FilePath/Rob_Reiner_MFF_2016.jpg?width=300
http://dbpedia.org/resource/Ryuichi_Sakamoto,http://commons.wikimedia.org/wiki/Special:FilePath/Ryuichi_Sakamoto_at_the_Japan_Society_Panel_on_Art_&_Nature_2010_cropped.jpg?width=300
http://dbpedia.org/resource/Russian_Civil_War,http://commons.wikimedia.org/wiki/Special:FilePath/Russian_Civil_War_montage.png?width=300
http://dbpedia.org/resource/Rudyard_Kipling,http://commons.wikimedia.org/wiki/Special:FilePath/Rudyard_Kipling_(portrait).jpg?width=300
http://dbpedia.org/resource/Rajasthan,http://commons.wikimedia.org/wiki/Special:FilePath/Emblem_Rajasthan.png?width=300
http://dbpedia.org/resource/Royal_Australian_Navy,http://commons.wikimedia.org/wiki/Special:FilePath/2002_RAN_badge.jpg?width=300
http://dbpedia.org/resource/Royal_Australian_Air_Force,http://commons.wikimedia.org/wiki/Special:FilePath/RAAF_Badge.svg?width=300
http://dbpedia.org/resource/Real_Madrid_C.F.,
"http://dbpedia.org/resource/Reno,_Nevada","http://commons.wikimedia.org/wiki/Special:FilePath/Reno,_Nevada_(16931715632).jpg?width=300"
http://dbpedia.org/resource/Robert_Louis_Stevenson,http://commons.wikimedia.org/wiki/Special:FilePath/Robert_Louis_Stevenson_by_Henry_Walter_Barnett_bw.jpg?width=300
http://dbpedia.org/resource/Roy_Orbison,http://commons.wikimedia.org/wiki/Special:FilePath/Roy_Orbison_(1965).jpg?width=300
http://dbpedia.org/resource/Red_Hot_Chili_Peppers,http://commons.wikimedia.org/wiki/Special:FilePath/RHCP_Live_in_London_26_June_2022.jpg?width=300
http://dbpedia.org/resource/Shannon_Elizabeth,http://commons.wikimedia.org/wiki/Special:FilePath/Shannon_Elizabeth_Photo_Op_GalaxyCon_Raleigh_2021.jpg?width=300
http://dbpedia.org/resource/Swedish_language,http://commons.wikimedia.org/wiki/Special:FilePath/Swedish_language_map.svg?width=300
http://dbpedia.org/resource/Sculpture,http://commons.wikimedia.org/wiki/Special:FilePath/Dying_gaul.jpg?width=300
http://dbpedia.org/resource/Star_Wars,http://commons.wikimedia.org/wiki/Special:FilePath/Star_wars2.svg?width=300
http://dbpedia.org/resource/Switzerland,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Switzerland_(Pantone).svg?width=300
http://dbpedia.org/resource/South_America,http://commons.wikimedia.org/wiki/Special:FilePath/South_America_(orthographic_projection).svg?width=300
http://dbpedia.org/resource/Solar_observation,http://commons.wikimedia.org/wiki/Special:FilePath/ChroniclesofJohnofWorcester.jpg?width=300
http://dbpedia.org/resource/Sri_Lanka,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Sri_Lanka.svg?width=300
http://dbpedia.org/resource/Stockholm,http://commons.wikimedia.org/wiki/Special:FilePath/View_of_Stockholm-170351.jpg?width=300
http://dbpedia.org/resource/South_Dakota,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_South_Dakota.svg?width=300
http://dbpedia.org/resource/Sigmund_Freud,"http://commons.wikimedia.org/wiki/Special:FilePath/Sigmund_Freud,_by_Max_Halberstadt_(cropped).jpg?width=300"
http://dbpedia.org/resource/South_Australia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_South_Australia.svg?width=300
http://dbpedia.org/resource/Sean_Connery,http://commons.wikimedia.org/wiki/Special:FilePath/Sean_Connery_(1983).jpg?width=300
http://dbpedia.org/resource/Spain,http://commons.wikimedia.org/wiki/Special:FilePath/Bandera_de_España.svg?width=300
http://dbpedia.org/resource/Sonic_Team,http://commons.wikimedia.org/wiki/Special:FilePath/Sonic_Team_Logo.svg?width=300
http://dbpedia.org/resource/Soviet_Union,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_the_Soviet_Union.svg?width=300
http://dbpedia.org/resource/Sarajevo,http://commons.wikimedia.org/wiki/Special:FilePath/Sarajevo_City_Panorama.jpg?width=300
http://dbpedia.org/resource/Spanish_language,http://commons.wikimedia.org/wiki/Special:FilePath/Hispanophone_global_world_map_language_2.svg?width=300
http://dbpedia.org/resource/Suriname,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Suriname.svg?width=300
http://dbpedia.org/resource/Slovakia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Slovakia.svg?width=300
http://dbpedia.org/resource/Saskatchewan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Saskatchewan.svg?width=300
http://dbpedia.org/resource/Spike_Jonze,http://commons.wikimedia.org/wiki/Special:FilePath/Spike_Jonze_Her_Premiere_NYFF_2013_(cropped).jpg?width=300
"http://dbpedia.org/resource/Shelton_Jackson_""Spike""_Lee",
http://dbpedia.org/resource/Steven_Spielberg,http://commons.wikimedia.org/wiki/Special:FilePath/Steven_Spielberg_by_Gage_Skidmore.jpg?width=300
http://dbpedia.org/resource/Richard_Bachman,http://commons.wikimedia.org/wiki/Special:FilePath/RichardBachman.jpg?width=300
http://dbpedia.org/resource/Scientist,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre_and_Marie_Curie.jpg?width=300
http://dbpedia.org/resource/Scotland,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Scotland.svg?width=300
http://dbpedia.org/resource/Sony,http://commons.wikimedia.org/wiki/Special:FilePath/Sony_logo.svg?width=300
http://dbpedia.org/resource/Stanford_University,http://commons.wikimedia.org/wiki/Special:FilePath/Stanford_University_seal_2003.svg?width=300
http://dbpedia.org/resource/Sun_Microsystems,http://commons.wikimedia.org/wiki/Special:FilePath/Sun_Microsystems_logo.svg?width=300
http://dbpedia.org/resource/South_Korea,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_South_Korea.svg?width=300
http://dbpedia.org/resource/Schutzstaffel,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_Schutzstaffel.svg?width=300
http://dbpedia.org/resource/Star_Trek:_The_Next_Generation,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_The_Next_Generation_Logo.svg?width=300
http://dbpedia.org/resource/Star_Trek:_Deep_Space_Nine,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_DS9_logo.svg?width=300
http://dbpedia.org/resource/Star_Trek:_The_Original_Series,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_TOS_logo.svg?width=300
http://dbpedia.org/resource/Star_Trek:_The_Animated_Series,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_TAS_logo.svg?width=300
http://dbpedia.org/resource/Star_Trek_II:_The_Wrath_of_Khan,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_II_The_Wrath_of_Khan.png?width=300
http://dbpedia.org/resource/Star_Trek:_Enterprise,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_ENT_logo.svg?width=300
http://dbpedia.org/resource/Star_Trek:_First_Contact,http://commons.wikimedia.org/wiki/Special:FilePath/Star_trek_first_contact_poster.jpg?width=300
http://dbpedia.org/resource/Star_Trek:_Voyager,http://commons.wikimedia.org/wiki/Special:FilePath/Star_Trek_Voyager_Logo.svg?width=300
http://dbpedia.org/resource/Schleswig-Holstein,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Schleswig-Holstein.svg?width=300
http://dbpedia.org/resource/Sheryl_Crow,http://commons.wikimedia.org/wiki/Special:FilePath/Sheryl_Crow_-_November_2014_(cropped).jpg?width=300
http://dbpedia.org/resource/Stockholm_University,http://commons.wikimedia.org/wiki/Special:FilePath/Stockholms_Universitet_logo.svg?width=300
http://dbpedia.org/resource/Sherlock_Holmes,http://commons.wikimedia.org/wiki/Special:FilePath/Sherlock_Holmes_Portrait_Paget.jpg?width=300
http://dbpedia.org/resource/San_Diego_Chargers,http://commons.wikimedia.org/wiki/Special:FilePath/NFL_Chargers_logo.svg?width=300
http://dbpedia.org/resource/San_Francisco_49ers,http://commons.wikimedia.org/wiki/Special:FilePath/San_Francisco_49ers_Saloon_Wordmark.svg?width=300
http://dbpedia.org/resource/Ska,http://commons.wikimedia.org/wiki/Special:FilePath/Backbeat_chop.png?width=300
http://dbpedia.org/resource/Saint_Lucia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Saint_Lucia.svg?width=300
http://dbpedia.org/resource/Saint_Kitts_and_Nevis,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Saint_Kitts_and_Nevis.svg?width=300
http://dbpedia.org/resource/Saint_Vincent_and_the_Grenadines,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Saint_Vincent_and_the_Grenadines.svg?width=300
http://dbpedia.org/resource/Samoa,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Samoa.svg?width=300
http://dbpedia.org/resource/San_Marino,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_San_Marino.svg?width=300
http://dbpedia.org/resource/Senegal,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Senegal.svg?width=300
http://dbpedia.org/resource/Seychelles,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Seychelles.svg?width=300
http://dbpedia.org/resource/Sierra_Leone,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Sierra_Leone.svg?width=300
http://dbpedia.org/resource/Singapore,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Singapore.svg?width=300
http://dbpedia.org/resource/Steven_Soderbergh,http://commons.wikimedia.org/wiki/Special:FilePath/Steven_Soderbergh_66ème_Festival_de_Venise_(Mostra).jpg?width=300
http://dbpedia.org/resource/Somalia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Somalia.svg?width=300
http://dbpedia.org/resource/Slovenia,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Slovenia.svg?width=300
http://dbpedia.org/resource/Sudan,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Sudan.svg?width=300
http://dbpedia.org/resource/Swaziland,
http://dbpedia.org/resource/Sarah_Michelle_Gellar,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah_Michelle_Gellar_2011_Comic_Con_2_(cropped).jpg?width=300
http://dbpedia.org/resource/Sicily,http://commons.wikimedia.org/wiki/Special:FilePath/Sicily-EO.jpg?width=300
http://dbpedia.org/resource/Samuel_Beckett,"http://commons.wikimedia.org/wiki/Special:FilePath/Samuel_Beckett,_Pic,_1_(cropped).jpg?width=300"
http://dbpedia.org/resource/Shanghai,http://commons.wikimedia.org/wiki/Special:FilePath/Pudong_Shanghai_November_2017_panorama.jpg?width=300
http://dbpedia.org/resource/Salma_Hayek,http://commons.wikimedia.org/wiki/Special:FilePath/Salma_Hayek-9894.jpg?width=300
http://dbpedia.org/resource/St._Louis,http://commons.wikimedia.org/wiki/Special:FilePath/StL_Bridge_Skyline.jpg?width=300
http://dbpedia.org/resource/Spider-Man,http://commons.wikimedia.org/wiki/Special:FilePath/Web_of_Spider-Man_Vol_1_129-1.png?width=300
http://dbpedia.org/resource/South_Park,http://commons.wikimedia.org/wiki/Special:FilePath/South_Park_main_characters.png?width=300
http://dbpedia.org/resource/Walter_Scott,http://commons.wikimedia.org/wiki/Special:FilePath/Sir_Thomas_Lawrence_(1769-1830)_-_Sir_Walter_Scott_(1771-1832)_-_RCIN_400644_-_Royal_Collection.jpg?width=300
http://dbpedia.org/resource/Skateboarding,"http://commons.wikimedia.org/wiki/Special:FilePath/Lenna_skates_in_front_of_the_Barclays_Center_-_Brooklyn,_NY.jpg?width=300"
http://dbpedia.org/resource/Slavery,http://commons.wikimedia.org/wiki/Special:FilePath/Roman_collared_slaves_-_Ashmolean_Museum.jpg?width=300
http://dbpedia.org/resource/South_Carolina,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_South_Carolina.svg?width=300
http://dbpedia.org/resource/Schizophrenia,http://commons.wikimedia.org/wiki/Special:FilePath/Cloth_embroidered_by_a_schizophrenia_sufferer.jpg?width=300
http://dbpedia.org/resource/Serbo-Croatian,http://commons.wikimedia.org/wiki/Special:FilePath/Serbo_croatian_language2005.png?width=300
http://dbpedia.org/resource/Suffolk,http://commons.wikimedia.org/wiki/Special:FilePath/County_Flag_of_Suffolk.svg?width=300
http://dbpedia.org/resource/Sydney,http://commons.wikimedia.org/wiki/Special:FilePath/Sydney_Opera_House_and_Harbour_Bridge_Dusk_(2)_2019-06-21.jpg?width=300
http://dbpedia.org/resource/Stephen_Jay_Gould,"http://commons.wikimedia.org/wiki/Special:FilePath/Stephen_Jay_Gould_2015,_portrait_(unknown_date).jpg?width=300"
"http://dbpedia.org/resource/Santa_Monica,_California",http://commons.wikimedia.org/wiki/Special:FilePath/Santa_Monica_Beach_01.jpg?width=300
http://dbpedia.org/resource/Samba_(Brazilian_dance),http://commons.wikimedia.org/wiki/Special:FilePath/Creolé_Show_-_Samba_dancers_2.jpg?width=300
http://dbpedia.org/resource/Saving_Private_Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Saving_Private_Ryan_poster.jpg?width=300
http://dbpedia.org/resource/Sonic_Youth,http://commons.wikimedia.org/wiki/Special:FilePath/Sonicyouth2011lineup.png?width=300
http://dbpedia.org/resource/Stargate_(film),http://commons.wikimedia.org/wiki/Special:FilePath/Stargateposter.jpg?width=300
http://dbpedia.org/resource/Square_(company),
http://dbpedia.org/resource/Sid_James,http://commons.wikimedia.org/wiki/Special:FilePath/Sid_James_B&W.jpg?width=300
http://dbpedia.org/resource/Superman,http://commons.wikimedia.org/wiki/Special:FilePath/Supermanflying.png?width=300
http://dbpedia.org/resource/Saxony,http://commons.wikimedia.org/wiki/Special:FilePath/Flag_of_Saxony.svg?width=300
http://dbpedia.org/resource/Seattle_Seahawks,http://commons.wikimedia.org/wiki/Special:FilePath/Seattle_Seahawks_logo.svg?width=300
http://dbpedia.org/resource/San_Francisco_Giants,http://commons.wikimedia.org/wiki/Special:FilePath/San_Francisco_Giants_Logo.svg?width=300
"http://dbpedia.org/resource/Syracuse,_New_York",http://commons.wikimedia.org/wiki/Special:FilePath/Syracuse_NY_(cropped).jpg?width=300
http://dbpedia.org/resource/Swahili_language,http://commons.wikimedia.org/wiki/Special:FilePath/Maeneo_penye_wasemaji_wa_Kiswahili.png?width=300
http://dbpedia.org/resource/Szczecin,http://commons.wikimedia.org/wiki/Special:FilePath/Szczecin_-_panoramio_(3).jpg?width=300
http://dbpedia.org/resource/Simon_Fraser_University,http://commons.wikimedia.org/wiki/Special:FilePath/SFU_logo.png?width=300
http://dbpedia.org/resource/San_Diegan_(train),http://commons.wikimedia.org/wiki/Special:FilePath/ATSF_San_Diegan_combined.png?width=300
http://dbpedia.org/resource/Sam_Raimi,http://commons.wikimedia.org/wiki/Special:FilePath/Sam_Raimi_by_Gage_Skidmore_2.jpg?width=300
http://dbpedia.org/resource/Stuttgart,http://commons.wikimedia.org/wiki/Special:FilePath/Baden-Württemberg_S.svg?width=300
http://dbpedia.org/resource/Seinfeld,http://commons.wikimedia.org/wiki/Special:FilePath/Seinfeld_logo.svg?width=300
